190 1796 
18 31 1
18 118 1
19 39 1
19 190 1
19 32 1
19 104 1
19 43 1
19 111 1
19 167 1
19 98 1
19 139 1
19 179 1
19 181 1
19 185 1
19 175 1
19 28 1
19 38 1
19 136 1
19 161 1
19 108 1
19 87 1
19 67 1
19 148 1
20 169 1
20 140 1
20 135 1
20 88 1
20 69 1
20 146 1
20 148 1
20 168 1
20 23 1
20 176 1
20 179 1
21 103 1
21 126 1
21 176 1
21 136 1
21 134 1
21 77 1
21 156 1
21 50 1
21 80 1
21 118 1
21 124 1
21 174 1
21 43 1
21 98 1
21 64 1
21 83 1
21 42 1
22 174 1
22 81 1
22 176 1
22 169 1
22 63 1
22 142 1
22 149 1
22 182 1
22 133 1
22 23 1
22 33 1
22 164 1
22 159 1
22 109 1
22 37 1
22 170 1
22 41 1
22 97 1
22 117 1
22 153 1
23 73 1
23 96 1
23 58 1
23 152 1
23 53 1
23 135 1
23 99 1
23 24 1
23 110 1
23 166 1
23 41 1
23 133 1
23 66 1
23 103 1
23 165 1
24 30 1
24 124 1
24 86 1
24 54 1
24 95 1
24 139 1
24 92 1
24 69 1
24 91 1
24 102 1
24 120 1
24 137 1
24 151 1
24 174 1
24 60 1
24 144 1
24 35 1
24 71 1
24 77 1
25 152 1
25 133 1
25 185 1
25 64 1
25 138 1
25 29 1
25 122 1
25 26 1
25 45 1
25 105 1
25 71 1
25 136 1
25 109 1
25 100 1
26 116 1
26 74 1
26 59 1
26 36 1
26 52 1
26 152 1
26 87 1
26 43 1
26 172 1
26 147 1
26 89 1
26 33 1
26 115 1
26 62 1
26 127 1
26 145 1
26 188 1
26 101 1
27 129 1
27 127 1
27 82 1
27 166 1
27 49 1
27 63 1
27 161 1
27 84 1
27 34 1
27 134 1
27 172 1
27 75 1
27 70 1
27 33 1
27 71 1
27 85 1
27 169 1
27 136 1
28 59 1
28 87 1
28 117 1
28 115 1
28 67 1
28 189 1
28 171 1
28 126 1
28 183 1
28 62 1
28 89 1
28 94 1
28 55 1
28 182 1
28 184 1
28 151 1
28 106 1
29 168 1
29 188 1
29 44 1
29 37 1
29 150 1
29 155 1
29 88 1
29 58 1
29 184 1
29 54 1
29 161 1
29 52 1
29 116 1
29 107 1
29 183 1
29 163 1
29 164 1
30 135 1
30 158 1
30 39 1
30 40 1
30 43 1
30 84 1
30 150 1
30 186 1
30 184 1
30 99 1
30 104 1
30 136 1
30 114 1
30 82 1
30 175 1
30 75 1
31 108 1
31 160 1
31 68 1
31 89 1
31 176 1
31 117 1
31 106 1
31 134 1
31 42 1
31 84 1
31 131 1
31 135 1
31 169 1
31 125 1
31 174 1
31 57 1
31 140 1
31 171 1
31 81 1
32 61 1
32 73 1
32 83 1
32 119 1
32 59 1
32 120 1
32 153 1
32 176 1
32 168 1
33 103 1
33 110 1
33 182 1
33 41 1
33 141 1
33 108 1
33 86 1
33 78 1
33 115 1
33 61 1
33 172 1
33 102 1
33 90 1
33 74 1
33 125 1
33 51 1
34 98 1
34 163 1
34 95 1
34 88 1
34 169 1
34 39 1
34 165 1
34 153 1
34 122 1
34 103 1
34 51 1
34 107 1
34 81 1
34 118 1
34 55 1
35 84 1
35 110 1
35 129 1
35 65 1
35 145 1
35 62 1
35 100 1
35 81 1
35 86 1
35 161 1
35 163 1
35 103 1
35 48 1
35 125 1
35 138 1
35 170 1
35 46 1
35 156 1
35 165 1
35 87 1
36 95 1
36 170 1
36 94 1
36 106 1
36 165 1
36 96 1
36 111 1
36 84 1
36 186 1
36 89 1
36 166 1
36 41 1
36 137 1
36 140 1
36 159 1
37 119 1
37 66 1
37 134 1
37 152 1
37 58 1
37 105 1
37 162 1
37 187 1
37 140 1
37 148 1
38 139 1
38 50 1
38 175 1
38 59 1
38 81 1
38 52 1
38 75 1
38 151 1
38 93 1
38 96 1
38 103 1
38 158 1
38 181 1
38 74 1
38 58 1
38 124 1
39 150 1
39 115 1
39 101 1
39 179 1
39 60 1
39 184 1
39 79 1
39 180 1
39 53 1
39 66 1
39 62 1
39 87 1
39 154 1
39 146 1
39 71 1
39 145 1
39 187 1
39 155 1
40 127 1
40 136 1
40 149 1
40 114 1
40 67 1
40 73 1
40 173 1
40 78 1
40 92 1
40 184 1
40 121 1
40 68 1
40 154 1
40 99 1
40 180 1
41 100 1
41 50 1
41 52 1
41 110 1
41 74 1
41 73 1
41 114 1
41 72 1
41 112 1
41 179 1
41 109 1
41 102 1
41 146 1
41 113 1
41 117 1
41 68 1
42 166 1
42 120 1
42 61 1
42 167 1
42 48 1
42 170 1
42 99 1
42 164 1
42 169 1
42 177 1
42 100 1
42 187 1
42 104 1
42 56 1
42 98 1
42 54 1
42 145 1
42 82 1
42 123 1
43 177 1
43 51 1
43 119 1
43 72 1
43 174 1
43 145 1
43 71 1
43 70 1
44 81 1
44 119 1
44 50 1
44 70 1
44 57 1
44 181 1
44 167 1
44 180 1
44 178 1
44 53 1
44 143 1
44 158 1
45 170 1
45 147 1
45 53 1
45 146 1
45 151 1
45 160 1
45 100 1
46 52 1
46 65 1
46 100 1
46 120 1
46 105 1
46 98 1
46 183 1
46 158 1
46 126 1
46 153 1
46 175 1
46 64 1
46 147 1
46 167 1
46 58 1
46 107 1
46 155 1
47 96 1
47 158 1
47 57 1
47 167 1
47 112 1
47 126 1
47 164 1
47 161 1
47 124 1
47 130 1
47 76 1
47 56 1
47 145 1
47 72 1
47 119 1
47 150 1
48 63 1
48 189 1
48 131 1
48 99 1
48 94 1
48 174 1
48 126 1
48 170 1
48 184 1
48 157 1
48 78 1
48 176 1
48 188 1
48 172 1
48 149 1
49 100 1
49 155 1
49 178 1
49 71 1
49 105 1
49 58 1
49 189 1
49 171 1
49 168 1
49 74 1
49 161 1
49 114 1
49 165 1
50 187 1
50 112 1
50 80 1
50 156 1
50 172 1
50 146 1
50 55 1
50 153 1
50 155 1
50 181 1
50 53 1
50 102 1
50 60 1
50 136 1
50 145 1
50 119 1
51 188 1
51 61 1
51 103 1
51 155 1
51 112 1
51 174 1
51 99 1
51 80 1
52 97 1
52 59 1
52 117 1
52 116 1
52 62 1
52 173 1
52 139 1
52 175 1
52 188 1
52 121 1
52 165 1
52 167 1
52 124 1
52 157 1
52 73 1
52 105 1
53 170 1
53 118 1
53 75 1
53 124 1
53 121 1
53 98 1
53 104 1
53 90 1
53 111 1
53 74 1
53 100 1
53 140 1
53 66 1
53 116 1
54 116 1
54 154 1
54 69 1
54 75 1
54 152 1
54 106 1
54 126 1
54 176 1
54 104 1
54 82 1
55 75 1
55 102 1
55 150 1
55 67 1
55 178 1
55 114 1
55 109 1
55 174 1
55 181 1
56 150 1
56 111 1
56 63 1
56 170 1
56 105 1
56 185 1
56 130 1
56 125 1
56 114 1
56 79 1
56 65 1
56 60 1
56 131 1
57 104 1
57 60 1
57 165 1
57 87 1
57 175 1
57 63 1
57 98 1
57 173 1
57 136 1
57 103 1
57 156 1
58 164 1
58 190 1
58 108 1
58 89 1
58 109 1
58 178 1
58 185 1
58 86 1
58 116 1
58 69 1
58 117 1
59 187 1
59 121 1
59 169 1
59 76 1
59 68 1
59 127 1
59 167 1
59 64 1
59 94 1
59 125 1
59 90 1
59 95 1
59 171 1
59 116 1
60 117 1
60 176 1
60 147 1
60 181 1
60 159 1
60 160 1
60 64 1
60 177 1
60 87 1
60 156 1
60 121 1
60 142 1
60 72 1
60 81 1
60 129 1
60 175 1
60 171 1
60 140 1
61 136 1
61 109 1
61 133 1
61 111 1
61 153 1
61 112 1
61 98 1
61 150 1
61 141 1
61 73 1
61 126 1
61 170 1
61 171 1
61 86 1
61 124 1
61 123 1
61 135 1
62 178 1
62 176 1
62 84 1
62 101 1
62 132 1
62 97 1
62 149 1
62 166 1
62 173 1
62 146 1
62 110 1
62 92 1
62 104 1
62 161 1
62 145 1
62 70 1
62 130 1
63 137 1
63 135 1
63 172 1
63 147 1
63 76 1
63 80 1
63 138 1
63 180 1
63 149 1
63 89 1
63 104 1
64 155 1
64 100 1
64 129 1
64 67 1
64 171 1
64 105 1
64 112 1
64 142 1
64 186 1
64 189 1
64 91 1
64 115 1
64 166 1
65 159 1
65 152 1
65 147 1
65 102 1
65 146 1
65 171 1
65 91 1
65 85 1
65 84 1
65 181 1
65 117 1
65 134 1
65 103 1
65 75 1
66 73 1
66 131 1
66 90 1
66 149 1
66 143 1
66 83 1
66 176 1
66 155 1
66 161 1
66 154 1
66 74 1
66 114 1
66 181 1
66 151 1
66 139 1
66 89 1
67 113 1
67 118 1
67 177 1
67 181 1
67 132 1
67 174 1
67 119 1
67 128 1
67 93 1
67 121 1
67 92 1
67 160 1
68 79 1
68 151 1
68 124 1
68 83 1
68 143 1
68 120 1
68 162 1
68 174 1
68 161 1
68 159 1
68 69 1
68 175 1
68 182 1
69 72 1
69 133 1
69 189 1
69 179 1
69 114 1
69 190 1
69 183 1
70 87 1
70 72 1
70 121 1
70 154 1
70 110 1
70 179 1
70 137 1
70 149 1
70 105 1
71 124 1
71 187 1
71 80 1
71 93 1
71 102 1
71 181 1
71 72 1
71 185 1
71 83 1
71 88 1
72 170 1
72 86 1
72 124 1
72 169 1
72 89 1
72 82 1
72 98 1
72 153 1
73 142 1
73 123 1
73 114 1
73 177 1
73 141 1
73 79 1
73 95 1
73 74 1
73 148 1
73 117 1
73 135 1
73 84 1
73 143 1
73 166 1
73 150 1
73 119 1
73 138 1
74 83 1
74 190 1
74 189 1
74 132 1
74 145 1
74 130 1
74 105 1
74 101 1
74 178 1
74 184 1
74 179 1
74 87 1
74 100 1
74 89 1
75 175 1
75 176 1
75 89 1
75 112 1
75 107 1
75 76 1
75 123 1
75 115 1
75 90 1
75 137 1
75 164 1
76 139 1
76 83 1
76 148 1
76 164 1
76 161 1
76 116 1
76 109 1
76 182 1
76 184 1
76 152 1
76 95 1
76 121 1
76 176 1
76 78 1
77 89 1
77 187 1
77 188 1
77 150 1
77 87 1
77 133 1
77 179 1
77 84 1
77 131 1
77 125 1
78 145 1
78 102 1
78 189 1
78 104 1
78 158 1
78 148 1
78 87 1
78 171 1
78 124 1
78 166 1
78 89 1
79 162 1
79 143 1
79 184 1
79 172 1
79 150 1
79 85 1
79 124 1
79 80 1
79 155 1
80 167 1
80 170 1
80 114 1
80 165 1
80 143 1
80 168 1
80 139 1
80 184 1
80 185 1
80 145 1
80 134 1
80 96 1
81 114 1
81 171 1
81 164 1
81 190 1
81 119 1
81 184 1
81 91 1
81 98 1
81 111 1
82 126 1
82 98 1
82 125 1
82 105 1
82 167 1
82 156 1
82 88 1
82 131 1
83 109 1
83 117 1
83 138 1
83 120 1
83 159 1
83 183 1
83 143 1
83 115 1
83 190 1
83 135 1
84 184 1
84 177 1
84 94 1
84 109 1
84 111 1
84 186 1
84 188 1
84 108 1
84 102 1
85 95 1
85 149 1
85 129 1
85 113 1
85 148 1
85 120 1
85 105 1
85 93 1
85 156 1
85 177 1
85 153 1
85 134 1
85 124 1
86 91 1
86 104 1
86 148 1
86 88 1
86 156 1
86 103 1
86 134 1
87 177 1
87 131 1
87 147 1
87 180 1
87 181 1
87 141 1
87 169 1
88 179 1
88 165 1
88 166 1
88 93 1
88 106 1
88 177 1
88 149 1
88 133 1
88 123 1
88 114 1
88 148 1
88 97 1
88 131 1
88 158 1
88 117 1
89 133 1
89 131 1
89 190 1
89 113 1
89 180 1
89 146 1
89 178 1
90 163 1
90 112 1
90 105 1
90 120 1
90 139 1
90 116 1
90 190 1
90 134 1
90 136 1
90 110 1
90 140 1
91 98 1
91 114 1
91 152 1
91 127 1
91 190 1
91 130 1
91 109 1
91 110 1
91 183 1
91 157 1
91 177 1
91 102 1
92 136 1
92 133 1
92 100 1
92 178 1
92 158 1
92 132 1
92 116 1
92 108 1
92 152 1
93 144 1
93 150 1
93 183 1
93 122 1
93 177 1
93 142 1
93 132 1
94 168 1
94 111 1
94 133 1
94 129 1
94 139 1
94 184 1
94 141 1
94 160 1
94 123 1
94 124 1
95 153 1
95 125 1
95 189 1
95 168 1
95 119 1
95 167 1
95 110 1
95 127 1
95 161 1
95 158 1
95 184 1
96 106 1
96 151 1
96 134 1
96 143 1
96 186 1
96 179 1
96 136 1
96 176 1
96 117 1
96 153 1
96 167 1
97 128 1
97 101 1
97 115 1
97 163 1
97 184 1
97 139 1
97 144 1
97 105 1
97 143 1
97 102 1
97 153 1
98 154 1
98 131 1
98 142 1
98 133 1
98 150 1
98 188 1
98 102 1
98 166 1
98 110 1
98 176 1
98 106 1
98 171 1
99 146 1
99 144 1
99 176 1
99 141 1
99 105 1
99 109 1
99 134 1
99 139 1
99 104 1
99 154 1
99 120 1
99 135 1
100 185 1
100 188 1
100 164 1
100 107 1
100 139 1
100 156 1
100 155 1
100 119 1
101 190 1
101 107 1
101 149 1
101 135 1
102 127 1
102 184 1
102 176 1
102 107 1
102 188 1
102 131 1
102 128 1
102 118 1
102 149 1
102 153 1
102 177 1
103 151 1
103 107 1
103 179 1
103 142 1
103 172 1
103 110 1
104 167 1
104 122 1
104 132 1
104 182 1
104 185 1
104 151 1
104 107 1
104 119 1
104 146 1
104 131 1
104 168 1
105 110 1
105 126 1
105 182 1
105 125 1
105 181 1
105 187 1
106 145 1
106 165 1
106 110 1
106 128 1
106 173 1
106 118 1
106 142 1
106 177 1
106 171 1
106 126 1
107 168 1
107 165 1
107 125 1
107 156 1
107 157 1
107 166 1
107 153 1
107 127 1
107 163 1
108 161 1
108 187 1
108 117 1
108 173 1
108 165 1
108 118 1
108 167 1
108 149 1
108 155 1
108 124 1
109 146 1
109 153 1
109 166 1
109 134 1
109 151 1
109 183 1
109 142 1
109 163 1
110 130 1
110 186 1
110 182 1
110 122 1
110 127 1
110 135 1
111 165 1
111 160 1
111 181 1
111 118 1
111 180 1
111 152 1
111 159 1
111 148 1
111 156 1
112 115 1
112 141 1
112 184 1
112 166 1
112 175 1
112 143 1
112 116 1
112 114 1
112 183 1
112 121 1
112 164 1
113 140 1
113 129 1
113 119 1
113 167 1
113 174 1
113 148 1
113 146 1
114 134 1
114 116 1
114 171 1
114 141 1
114 157 1
114 124 1
115 187 1
115 148 1
115 154 1
115 123 1
115 132 1
116 145 1
116 187 1
116 124 1
116 185 1
117 125 1
117 143 1
117 153 1
117 132 1
117 189 1
117 150 1
117 187 1
117 188 1
117 160 1
117 162 1
118 151 1
118 179 1
118 157 1
118 164 1
118 162 1
118 172 1
118 159 1
118 129 1
118 176 1
118 169 1
119 171 1
119 161 1
119 189 1
119 164 1
119 167 1
119 174 1
119 188 1
119 154 1
120 127 1
120 140 1
120 155 1
120 167 1
121 175 1
121 140 1
121 123 1
121 144 1
121 164 1
121 150 1
122 190 1
122 189 1
122 149 1
122 126 1
122 137 1
122 125 1
122 155 1
123 188 1
123 146 1
123 160 1
123 180 1
123 165 1
123 144 1
123 159 1
123 162 1
123 189 1
123 175 1
123 139 1
123 151 1
123 181 1
123 173 1
124 184 1
124 153 1
124 131 1
125 146 1
125 190 1
125 159 1
125 143 1
125 163 1
125 144 1
125 176 1
125 175 1
125 166 1
126 152 1
126 180 1
126 181 1
126 134 1
126 176 1
126 151 1
126 183 1
126 129 1
126 177 1
126 164 1
126 156 1
126 133 1
127 138 1
127 169 1
127 150 1
127 131 1
127 137 1
127 154 1
127 142 1
127 182 1
128 138 1
128 175 1
128 182 1
128 170 1
129 167 1
129 144 1
129 131 1
129 170 1
129 168 1
130 180 1
130 151 1
130 173 1
130 168 1
130 178 1
130 165 1
130 158 1
130 136 1
130 190 1
130 152 1
130 150 1
131 150 1
131 173 1
131 166 1
131 187 1
131 186 1
131 180 1
132 172 1
132 135 1
132 142 1
133 155 1
133 188 1
133 186 1
133 185 1
133 176 1
133 135 1
133 173 1
133 160 1
134 154 1
134 161 1
134 162 1
134 178 1
134 141 1
134 138 1
134 144 1
134 139 1
134 172 1
135 167 1
135 160 1
135 154 1
136 152 1
136 140 1
136 164 1
136 179 1
136 163 1
136 173 1
137 167 1
137 172 1
137 173 1
137 178 1
138 148 1
138 188 1
138 149 1
138 142 1
139 184 1
139 187 1
139 185 1
139 173 1
139 158 1
139 157 1
140 146 1
140 184 1
140 150 1
140 180 1
140 166 1
140 159 1
140 157 1
140 183 1
141 148 1
141 150 1
141 189 1
141 188 1
142 156 1
142 171 1
142 168 1
142 163 1
142 179 1
143 179 1
143 163 1
143 190 1
143 189 1
143 145 1
143 177 1
143 147 1
143 164 1
144 185 1
144 155 1
144 184 1
144 166 1
144 154 1
144 170 1
144 171 1
145 152 1
145 161 1
145 166 1
145 148 1
145 172 1
145 170 1
146 185 1
147 156 1
147 171 1
147 153 1
147 158 1
148 180 1
148 177 1
148 159 1
148 185 1
149 173 1
149 171 1
149 152 1
149 163 1
149 150 1
149 189 1
149 161 1
150 174 1
150 179 1
150 158 1
151 163 1
151 154 1
151 180 1
151 161 1
152 153 1
153 185 1
153 154 1
153 181 1
153 188 1
154 171 1
154 173 1
155 183 1
155 175 1
155 181 1
155 182 1
156 186 1
156 163 1
156 177 1
157 168 1
157 190 1
157 184 1
157 183 1
157 160 1
158 164 1
158 165 1
158 168 1
159 179 1
159 177 1
159 164 1
160 179 1
161 178 1
161 162 1
161 185 1
162 167 1
162 164 1
162 179 1
162 168 1
163 183 1
163 182 1
164 178 1
164 189 1
164 180 1
164 171 1
164 182 1
165 174 1
165 178 1
165 181 1
165 177 1
166 178 1
166 172 1
166 177 1
167 173 1
167 176 1
167 181 1
167 177 1
168 176 1
168 190 1
168 187 1
168 175 1
169 171 1
170 182 1
170 177 1
170 171 1
171 174 1
172 174 1
173 182 1
173 176 1
174 175 1
176 181 1
176 183 1
178 189 1
180 182 1
182 189 1
183 188 1
