170 1437 
68 114 1
69 108 1
69 128 1
69 131 1
69 113 1
69 166 1
69 161 1
69 72 1
69 153 1
70 166 1
70 80 1
70 165 1
70 123 1
70 118 1
70 161 1
70 127 1
70 106 1
70 73 1
70 89 1
70 75 1
70 110 1
71 125 1
71 165 1
71 81 1
71 134 1
71 137 1
71 127 1
71 162 1
71 121 1
72 166 1
72 168 1
72 141 1
72 154 1
72 99 1
72 129 1
72 76 1
72 134 1
72 119 1
72 137 1
72 132 1
73 92 1
73 101 1
73 81 1
73 154 1
73 165 1
73 84 1
73 95 1
73 152 1
74 85 1
74 95 1
74 97 1
74 113 1
74 125 1
74 166 1
74 99 1
74 121 1
74 100 1
74 151 1
75 119 1
75 86 1
75 88 1
75 81 1
75 136 1
75 80 1
75 142 1
75 79 1
75 161 1
75 92 1
76 83 1
76 134 1
76 77 1
76 96 1
76 104 1
76 111 1
76 147 1
76 102 1
76 166 1
77 131 1
77 109 1
77 121 1
77 119 1
77 128 1
77 123 1
77 166 1
77 90 1
77 143 1
77 86 1
77 130 1
77 89 1
78 169 1
78 100 1
78 120 1
78 133 1
78 145 1
78 103 1
78 81 1
78 136 1
78 94 1
78 117 1
78 168 1
79 112 1
79 118 1
79 126 1
79 160 1
79 127 1
80 165 1
80 98 1
80 129 1
80 107 1
80 106 1
80 163 1
80 135 1
80 127 1
80 140 1
80 159 1
80 131 1
80 123 1
80 85 1
80 142 1
81 84 1
81 144 1
81 148 1
81 124 1
81 123 1
81 157 1
81 154 1
81 97 1
81 147 1
81 100 1
81 136 1
81 152 1
82 168 1
82 135 1
82 107 1
82 99 1
82 148 1
82 132 1
82 155 1
82 115 1
82 98 1
82 84 1
82 105 1
82 100 1
82 124 1
83 94 1
83 93 1
83 138 1
83 104 1
83 106 1
83 146 1
83 95 1
83 162 1
83 161 1
83 147 1
84 138 1
84 137 1
84 96 1
84 153 1
84 139 1
84 127 1
84 166 1
84 157 1
85 164 1
85 101 1
85 146 1
85 148 1
85 109 1
85 150 1
86 150 1
86 166 1
86 162 1
86 123 1
86 98 1
86 159 1
86 112 1
86 113 1
86 89 1
87 137 1
87 116 1
87 119 1
87 124 1
87 157 1
87 145 1
88 167 1
88 151 1
88 128 1
88 100 1
88 169 1
88 98 1
88 132 1
88 146 1
88 109 1
89 165 1
89 134 1
89 103 1
89 92 1
89 101 1
89 111 1
90 140 1
90 103 1
90 151 1
90 113 1
90 94 1
90 99 1
90 155 1
91 119 1
91 144 1
91 103 1
91 161 1
91 114 1
91 100 1
91 118 1
91 158 1
91 94 1
92 98 1
92 167 1
92 132 1
93 162 1
93 150 1
93 154 1
93 107 1
93 118 1
93 132 1
93 170 1
93 164 1
93 122 1
93 95 1
93 131 1
94 129 1
94 122 1
94 115 1
94 149 1
94 117 1
94 126 1
95 157 1
95 152 1
95 167 1
95 153 1
95 102 1
95 135 1
95 140 1
95 122 1
95 148 1
96 123 1
96 165 1
96 122 1
96 149 1
96 126 1
96 156 1
96 151 1
97 131 1
97 127 1
97 166 1
98 170 1
98 119 1
98 120 1
98 144 1
98 132 1
98 106 1
99 160 1
99 153 1
99 137 1
99 156 1
99 157 1
99 148 1
100 136 1
100 120 1
100 102 1
100 135 1
100 101 1
100 110 1
100 154 1
100 161 1
101 159 1
101 108 1
101 123 1
101 120 1
101 111 1
101 114 1
101 163 1
101 155 1
101 141 1
102 158 1
102 168 1
102 152 1
102 112 1
102 162 1
102 131 1
102 130 1
102 124 1
102 123 1
103 139 1
103 109 1
104 127 1
104 128 1
104 161 1
104 116 1
104 145 1
105 125 1
105 170 1
105 133 1
105 116 1
105 152 1
105 146 1
106 121 1
106 109 1
106 135 1
106 127 1
107 125 1
107 110 1
107 157 1
107 119 1
107 148 1
107 153 1
107 131 1
107 122 1
107 163 1
107 165 1
107 133 1
108 164 1
108 149 1
108 116 1
108 138 1
108 130 1
108 148 1
108 124 1
109 160 1
109 140 1
109 138 1
109 154 1
110 121 1
111 146 1
111 141 1
111 155 1
111 145 1
111 138 1
111 164 1
111 114 1
112 121 1
112 167 1
112 141 1
113 146 1
113 147 1
113 156 1
113 129 1
113 142 1
113 123 1
114 167 1
114 161 1
114 169 1
114 139 1
115 123 1
115 158 1
115 136 1
115 145 1
115 130 1
115 165 1
116 150 1
116 136 1
116 146 1
116 128 1
117 162 1
118 142 1
118 127 1
119 138 1
119 139 1
119 144 1
119 166 1
120 131 1
120 127 1
120 170 1
120 158 1
120 130 1
120 156 1
121 163 1
121 170 1
121 127 1
122 129 1
122 160 1
122 155 1
122 145 1
122 133 1
122 138 1
123 139 1
123 131 1
123 142 1
123 156 1
123 152 1
124 160 1
124 156 1
124 126 1
124 148 1
124 134 1
124 132 1
124 136 1
124 159 1
125 151 1
125 134 1
125 165 1
125 131 1
125 163 1
125 126 1
125 148 1
126 143 1
126 133 1
126 150 1
126 129 1
126 130 1
126 151 1
127 160 1
127 167 1
127 135 1
127 158 1
128 137 1
128 147 1
128 148 1
129 162 1
129 165 1
129 166 1
129 156 1
129 160 1
129 154 1
129 138 1
130 138 1
130 142 1
130 133 1
130 146 1
131 144 1
131 132 1
131 170 1
132 141 1
132 151 1
132 147 1
132 134 1
132 154 1
132 156 1
133 158 1
133 145 1
133 160 1
134 147 1
134 144 1
134 154 1
134 152 1
135 155 1
135 143 1
135 149 1
135 144 1
135 170 1
135 158 1
135 154 1
136 168 1
136 158 1
136 164 1
136 141 1
136 143 1
136 157 1
136 139 1
136 155 1
137 161 1
137 157 1
137 164 1
137 155 1
138 153 1
138 162 1
138 168 1
138 158 1
138 169 1
139 169 1
139 146 1
140 148 1
140 151 1
140 147 1
141 164 1
141 167 1
141 166 1
142 147 1
142 170 1
142 166 1
142 152 1
142 153 1
143 157 1
143 160 1
144 170 1
144 165 1
144 147 1
144 164 1
144 146 1
145 159 1
146 162 1
146 166 1
146 153 1
146 167 1
146 147 1
146 151 1
147 166 1
148 169 1
148 166 1
148 152 1
148 158 1
148 155 1
149 154 1
149 163 1
149 168 1
150 156 1
150 151 1
150 166 1
151 164 1
151 161 1
152 163 1
153 161 1
153 158 1
153 170 1
153 164 1
153 165 1
154 158 1
154 159 1
154 156 1
154 169 1
154 164 1
156 162 1
157 159 1
157 169 1
157 165 1
158 168 1
158 169 1
158 162 1
159 168 1
160 163 1
162 168 1
164 167 1
165 170 1
165 167 1
