160 1272 
38 134 1
38 157 1
39 94 1
39 42 1
39 58 1
39 55 1
39 83 1
39 77 1
39 79 1
39 114 1
39 81 1
39 70 1
39 160 1
39 100 1
39 50 1
40 136 1
40 91 1
40 104 1
40 60 1
40 113 1
40 71 1
40 107 1
40 54 1
40 157 1
41 119 1
41 126 1
41 131 1
41 44 1
41 47 1
41 68 1
41 158 1
41 59 1
41 113 1
41 151 1
41 54 1
42 124 1
42 159 1
42 61 1
42 154 1
42 107 1
42 121 1
42 50 1
42 125 1
42 57 1
42 46 1
42 108 1
42 133 1
42 127 1
42 146 1
42 147 1
42 91 1
42 144 1
43 116 1
43 52 1
43 76 1
43 67 1
43 82 1
43 80 1
44 159 1
44 108 1
44 115 1
44 121 1
44 158 1
44 141 1
44 109 1
44 122 1
44 124 1
44 123 1
44 127 1
44 116 1
45 134 1
45 106 1
45 144 1
45 116 1
45 110 1
45 124 1
45 74 1
45 90 1
45 95 1
45 138 1
45 126 1
45 159 1
46 117 1
46 95 1
46 70 1
46 85 1
46 116 1
46 135 1
46 157 1
46 86 1
46 152 1
46 114 1
46 88 1
46 129 1
47 72 1
47 160 1
47 142 1
47 91 1
47 148 1
47 114 1
47 65 1
47 78 1
47 57 1
47 92 1
47 96 1
47 128 1
47 86 1
48 89 1
48 68 1
48 159 1
48 102 1
48 143 1
48 90 1
48 98 1
48 58 1
48 69 1
48 103 1
48 115 1
48 84 1
48 50 1
48 108 1
48 146 1
49 104 1
49 67 1
49 84 1
49 125 1
49 145 1
49 98 1
49 149 1
49 158 1
49 132 1
49 135 1
49 93 1
50 136 1
50 103 1
50 129 1
50 138 1
50 62 1
50 110 1
50 102 1
50 55 1
50 53 1
51 148 1
51 68 1
51 74 1
51 91 1
51 138 1
51 65 1
51 89 1
52 121 1
52 56 1
52 97 1
52 138 1
52 72 1
52 119 1
52 160 1
52 88 1
52 65 1
52 93 1
52 120 1
52 94 1
53 84 1
53 129 1
53 61 1
53 63 1
53 65 1
53 67 1
53 114 1
53 142 1
53 118 1
54 152 1
54 121 1
54 150 1
54 143 1
54 93 1
54 115 1
54 154 1
54 78 1
55 104 1
55 74 1
55 64 1
55 110 1
55 61 1
55 108 1
55 134 1
56 108 1
56 124 1
56 65 1
56 66 1
56 147 1
56 144 1
56 113 1
56 80 1
56 86 1
56 129 1
56 153 1
57 61 1
57 63 1
57 74 1
57 135 1
57 115 1
57 139 1
57 138 1
57 96 1
57 100 1
57 105 1
57 125 1
57 130 1
57 70 1
57 131 1
57 106 1
57 58 1
58 139 1
58 155 1
58 98 1
58 108 1
58 135 1
58 68 1
58 91 1
58 78 1
58 92 1
58 156 1
58 62 1
58 121 1
58 59 1
58 132 1
59 138 1
59 85 1
59 133 1
59 88 1
59 115 1
59 103 1
59 60 1
59 113 1
59 140 1
59 156 1
59 64 1
59 106 1
59 110 1
59 84 1
59 144 1
59 101 1
59 160 1
59 73 1
59 128 1
60 144 1
60 96 1
60 124 1
60 101 1
60 151 1
60 128 1
60 153 1
60 130 1
60 157 1
60 127 1
61 153 1
61 148 1
61 90 1
61 130 1
61 139 1
61 114 1
61 100 1
61 102 1
61 85 1
61 113 1
61 120 1
62 104 1
62 79 1
62 153 1
62 151 1
62 158 1
62 87 1
62 73 1
63 134 1
63 89 1
63 96 1
63 74 1
63 106 1
63 77 1
63 113 1
63 102 1
63 145 1
64 73 1
64 136 1
64 105 1
64 121 1
65 139 1
65 121 1
65 91 1
65 89 1
65 103 1
65 69 1
65 84 1
65 120 1
65 160 1
65 140 1
65 128 1
66 116 1
66 102 1
66 138 1
66 67 1
66 146 1
66 93 1
66 114 1
66 84 1
66 152 1
66 107 1
66 85 1
67 97 1
67 106 1
67 104 1
67 134 1
67 160 1
67 125 1
67 118 1
67 90 1
67 95 1
67 109 1
67 83 1
68 100 1
68 116 1
68 98 1
68 142 1
68 152 1
68 129 1
68 148 1
69 126 1
69 123 1
69 146 1
69 76 1
69 73 1
69 118 1
69 98 1
69 96 1
69 85 1
69 99 1
69 90 1
69 133 1
70 151 1
70 80 1
70 90 1
70 87 1
70 113 1
70 125 1
70 147 1
70 117 1
70 160 1
70 71 1
70 120 1
70 76 1
70 104 1
71 75 1
71 160 1
71 91 1
71 76 1
71 127 1
71 74 1
71 87 1
71 94 1
71 88 1
72 114 1
72 92 1
72 98 1
72 151 1
72 144 1
72 115 1
72 142 1
72 96 1
72 94 1
72 83 1
73 112 1
73 127 1
73 145 1
73 126 1
74 113 1
74 115 1
74 82 1
74 144 1
74 98 1
74 109 1
74 157 1
74 118 1
74 125 1
74 79 1
75 76 1
75 138 1
75 143 1
75 91 1
75 152 1
75 92 1
75 115 1
76 98 1
76 126 1
76 123 1
76 86 1
76 105 1
76 111 1
76 97 1
76 155 1
77 125 1
77 88 1
77 89 1
77 78 1
77 112 1
78 157 1
78 103 1
78 124 1
78 134 1
78 151 1
78 95 1
78 107 1
79 108 1
79 124 1
79 105 1
79 80 1
79 87 1
79 146 1
79 92 1
79 160 1
80 128 1
80 124 1
80 104 1
80 142 1
80 85 1
80 133 1
80 136 1
81 127 1
81 111 1
81 160 1
81 117 1
81 143 1
81 123 1
81 122 1
81 84 1
81 96 1
81 116 1
82 138 1
82 84 1
83 136 1
83 158 1
83 95 1
83 150 1
83 146 1
83 100 1
83 125 1
83 107 1
84 140 1
84 105 1
84 109 1
84 151 1
84 137 1
84 122 1
84 131 1
84 141 1
84 121 1
84 86 1
85 129 1
85 159 1
85 138 1
85 107 1
85 130 1
85 151 1
85 103 1
85 105 1
85 106 1
85 101 1
85 143 1
86 114 1
86 133 1
86 106 1
86 94 1
86 87 1
86 145 1
87 152 1
87 111 1
87 89 1
87 103 1
88 110 1
88 102 1
88 134 1
89 144 1
89 131 1
89 108 1
89 107 1
89 120 1
89 157 1
89 137 1
89 113 1
89 91 1
89 126 1
89 145 1
90 93 1
90 122 1
90 112 1
90 131 1
90 97 1
91 139 1
91 94 1
91 107 1
91 160 1
91 145 1
91 112 1
92 97 1
92 160 1
92 154 1
92 149 1
92 157 1
93 108 1
93 129 1
93 145 1
93 127 1
93 115 1
93 155 1
93 117 1
93 132 1
93 96 1
93 104 1
94 140 1
94 152 1
94 143 1
94 106 1
94 122 1
94 145 1
95 147 1
95 116 1
95 130 1
95 141 1
95 131 1
95 100 1
96 126 1
96 128 1
96 100 1
96 110 1
96 136 1
97 109 1
97 113 1
97 122 1
97 129 1
97 120 1
98 113 1
98 105 1
98 121 1
98 146 1
98 123 1
98 104 1
99 118 1
99 121 1
99 149 1
99 136 1
99 122 1
99 137 1
100 120 1
100 119 1
100 101 1
101 114 1
101 115 1
101 134 1
101 160 1
101 144 1
101 118 1
101 121 1
101 142 1
102 128 1
102 107 1
102 156 1
102 141 1
102 143 1
103 160 1
103 157 1
103 121 1
103 123 1
104 138 1
104 127 1
104 121 1
104 149 1
104 143 1
104 134 1
105 118 1
105 126 1
105 110 1
106 130 1
106 142 1
107 128 1
107 159 1
107 141 1
107 155 1
108 135 1
108 119 1
108 116 1
108 117 1
108 145 1
108 157 1
108 128 1
108 109 1
108 144 1
109 123 1
109 112 1
109 130 1
109 113 1
109 140 1
109 125 1
110 158 1
110 133 1
111 139 1
111 112 1
111 146 1
111 145 1
112 148 1
112 115 1
112 137 1
112 135 1
112 157 1
112 134 1
113 122 1
113 155 1
114 119 1
115 138 1
115 118 1
115 139 1
115 144 1
116 133 1
116 131 1
117 123 1
117 133 1
117 149 1
117 143 1
118 119 1
118 146 1
118 145 1
118 153 1
118 124 1
118 134 1
119 160 1
119 138 1
119 141 1
119 157 1
119 140 1
119 148 1
120 137 1
120 128 1
120 130 1
120 129 1
120 133 1
121 151 1
121 136 1
121 137 1
122 132 1
122 138 1
123 142 1
124 151 1
124 141 1
124 157 1
125 142 1
125 136 1
125 135 1
126 127 1
126 148 1
126 157 1
126 137 1
126 143 1
127 144 1
127 133 1
127 155 1
128 150 1
128 135 1
128 138 1
129 142 1
129 141 1
129 144 1
129 156 1
130 138 1
130 137 1
130 146 1
131 147 1
131 143 1
131 135 1
133 138 1
133 157 1
134 147 1
135 155 1
136 156 1
136 144 1
136 154 1
136 155 1
137 154 1
138 151 1
140 142 1
140 144 1
140 155 1
141 145 1
142 150 1
142 158 1
142 154 1
143 146 1
144 150 1
145 155 1
147 159 1
148 153 1
148 159 1
149 151 1
149 158 1
150 155 1
150 160 1
151 153 1
151 156 1
152 160 1
153 156 1
