140 973 
28 102 1
28 134 1
28 69 1
28 57 1
28 111 1
28 88 1
29 45 1
29 32 1
29 46 1
29 117 1
29 91 1
29 49 1
29 37 1
29 90 1
29 61 1
29 124 1
29 64 1
29 54 1
29 67 1
29 66 1
30 115 1
30 78 1
30 73 1
30 99 1
30 40 1
30 95 1
30 31 1
30 97 1
30 65 1
31 91 1
31 99 1
31 80 1
31 43 1
31 112 1
31 111 1
31 35 1
31 41 1
31 132 1
31 129 1
31 70 1
31 48 1
31 86 1
32 61 1
32 132 1
32 86 1
32 115 1
32 135 1
32 69 1
32 45 1
32 95 1
33 66 1
33 60 1
33 86 1
33 105 1
33 74 1
33 100 1
33 87 1
34 53 1
34 67 1
34 46 1
34 73 1
34 98 1
34 121 1
34 36 1
34 51 1
34 54 1
34 60 1
34 128 1
34 75 1
34 74 1
34 45 1
35 100 1
35 116 1
35 79 1
35 38 1
35 96 1
35 97 1
35 94 1
35 78 1
35 55 1
35 57 1
35 65 1
36 63 1
36 125 1
36 124 1
36 106 1
36 90 1
36 79 1
36 68 1
36 127 1
36 45 1
36 131 1
37 48 1
37 64 1
37 76 1
37 90 1
37 52 1
37 126 1
37 107 1
37 91 1
37 106 1
38 126 1
38 138 1
38 42 1
38 112 1
38 88 1
38 71 1
38 132 1
38 47 1
38 49 1
38 74 1
38 45 1
38 113 1
38 81 1
38 134 1
38 54 1
39 78 1
39 113 1
39 86 1
39 140 1
39 58 1
39 114 1
39 99 1
39 41 1
39 107 1
39 121 1
39 108 1
39 48 1
39 88 1
40 108 1
40 134 1
40 79 1
40 81 1
40 66 1
40 125 1
40 80 1
41 95 1
41 65 1
41 53 1
41 111 1
41 43 1
41 74 1
41 58 1
41 107 1
41 88 1
41 120 1
41 94 1
41 105 1
41 62 1
42 65 1
42 80 1
42 47 1
42 133 1
42 96 1
42 87 1
42 74 1
42 93 1
42 128 1
42 113 1
42 101 1
43 91 1
43 62 1
43 112 1
43 78 1
43 82 1
43 80 1
43 73 1
43 109 1
43 92 1
44 85 1
44 51 1
44 103 1
44 82 1
44 86 1
44 57 1
44 65 1
44 64 1
44 101 1
44 81 1
44 115 1
44 104 1
44 67 1
45 137 1
45 110 1
45 136 1
45 70 1
46 85 1
46 55 1
46 48 1
46 137 1
46 78 1
46 124 1
47 121 1
47 74 1
47 126 1
47 119 1
47 101 1
47 128 1
47 61 1
47 115 1
47 103 1
48 67 1
48 102 1
48 89 1
48 58 1
48 99 1
48 110 1
49 65 1
49 106 1
49 71 1
49 58 1
49 115 1
49 76 1
49 108 1
50 58 1
50 62 1
50 52 1
50 136 1
50 86 1
50 118 1
50 82 1
50 140 1
50 120 1
50 125 1
50 74 1
50 73 1
50 59 1
51 121 1
51 118 1
51 129 1
51 102 1
51 100 1
51 90 1
51 95 1
51 105 1
52 134 1
52 72 1
52 133 1
52 128 1
52 130 1
52 75 1
52 132 1
52 63 1
53 124 1
53 109 1
53 83 1
53 125 1
53 60 1
53 101 1
54 61 1
54 122 1
54 57 1
54 86 1
54 111 1
54 132 1
54 58 1
55 131 1
55 115 1
55 118 1
55 104 1
55 57 1
55 95 1
55 120 1
56 66 1
56 116 1
56 85 1
56 126 1
56 118 1
56 133 1
56 75 1
57 110 1
57 109 1
57 83 1
57 114 1
57 140 1
57 95 1
58 62 1
58 90 1
58 116 1
58 69 1
58 84 1
58 71 1
58 138 1
58 92 1
59 108 1
59 116 1
59 78 1
59 96 1
59 122 1
59 140 1
59 121 1
59 80 1
59 77 1
60 133 1
60 97 1
60 83 1
60 72 1
60 81 1
60 89 1
60 121 1
61 129 1
61 90 1
61 77 1
61 89 1
61 133 1
61 125 1
61 91 1
61 82 1
61 96 1
62 80 1
62 75 1
62 105 1
62 138 1
63 139 1
63 128 1
63 65 1
63 106 1
63 79 1
63 129 1
63 86 1
63 105 1
63 91 1
63 112 1
63 127 1
63 102 1
64 129 1
64 83 1
64 81 1
64 103 1
64 73 1
64 102 1
65 107 1
65 66 1
65 106 1
65 108 1
65 117 1
65 126 1
65 128 1
65 98 1
65 79 1
65 82 1
65 75 1
66 76 1
66 101 1
66 130 1
66 116 1
66 79 1
66 129 1
66 113 1
66 124 1
66 107 1
67 85 1
67 99 1
67 86 1
67 81 1
67 112 1
67 100 1
68 74 1
68 93 1
68 119 1
68 132 1
68 114 1
68 77 1
68 118 1
68 111 1
68 106 1
68 88 1
68 128 1
68 99 1
69 74 1
69 100 1
69 119 1
69 76 1
69 98 1
69 80 1
69 113 1
69 110 1
69 124 1
70 106 1
70 126 1
70 87 1
70 89 1
70 79 1
70 75 1
71 104 1
71 127 1
71 131 1
71 79 1
72 79 1
72 110 1
72 74 1
73 110 1
73 135 1
73 88 1
73 125 1
73 106 1
73 127 1
73 122 1
73 94 1
73 115 1
73 121 1
73 79 1
73 129 1
74 91 1
74 77 1
74 137 1
74 98 1
74 117 1
74 130 1
75 81 1
75 105 1
75 91 1
75 99 1
75 123 1
75 120 1
75 114 1
75 80 1
76 87 1
76 83 1
76 101 1
76 91 1
76 97 1
76 134 1
76 77 1
76 136 1
77 113 1
77 129 1
77 86 1
77 122 1
77 110 1
77 140 1
77 100 1
77 85 1
77 91 1
77 114 1
78 79 1
78 135 1
78 121 1
78 94 1
78 82 1
78 101 1
78 84 1
78 113 1
78 99 1
79 115 1
79 117 1
79 85 1
79 137 1
79 105 1
79 100 1
80 123 1
80 88 1
80 106 1
80 119 1
80 113 1
80 125 1
80 115 1
81 119 1
81 84 1
81 101 1
81 114 1
82 119 1
82 111 1
82 104 1
82 123 1
82 108 1
82 103 1
82 136 1
83 107 1
83 138 1
83 108 1
83 119 1
83 132 1
83 95 1
83 134 1
83 85 1
84 121 1
84 97 1
84 103 1
84 134 1
84 122 1
84 88 1
85 98 1
85 97 1
85 129 1
85 126 1
85 137 1
85 111 1
85 102 1
86 104 1
86 108 1
87 91 1
87 93 1
87 118 1
87 130 1
87 131 1
87 128 1
87 139 1
88 107 1
88 112 1
89 125 1
89 113 1
89 116 1
89 108 1
89 136 1
90 111 1
90 116 1
90 130 1
90 97 1
91 114 1
91 102 1
91 120 1
91 109 1
91 138 1
91 117 1
91 101 1
92 101 1
92 120 1
92 135 1
92 130 1
92 129 1
92 113 1
92 138 1
92 102 1
92 97 1
93 136 1
93 140 1
93 124 1
94 116 1
94 132 1
94 112 1
95 108 1
95 112 1
95 136 1
96 106 1
96 108 1
96 104 1
96 129 1
97 103 1
97 102 1
97 100 1
97 101 1
97 135 1
97 136 1
97 105 1
98 131 1
98 132 1
98 109 1
98 104 1
98 138 1
98 116 1
98 117 1
99 114 1
99 100 1
100 121 1
100 138 1
100 112 1
100 116 1
100 119 1
101 135 1
101 114 1
101 108 1
101 139 1
102 133 1
102 126 1
102 137 1
102 128 1
102 140 1
103 115 1
103 121 1
103 128 1
104 136 1
104 135 1
104 118 1
104 109 1
104 130 1
105 123 1
105 126 1
105 135 1
105 139 1
105 130 1
106 126 1
106 125 1
107 140 1
107 115 1
107 133 1
108 128 1
108 110 1
108 119 1
108 109 1
108 135 1
109 139 1
109 136 1
110 121 1
111 140 1
111 134 1
111 135 1
111 129 1
113 140 1
113 118 1
113 132 1
114 127 1
114 121 1
114 124 1
115 136 1
115 125 1
115 138 1
115 128 1
116 140 1
116 132 1
116 130 1
117 133 1
117 132 1
117 138 1
117 130 1
118 128 1
118 132 1
119 120 1
119 130 1
120 137 1
121 136 1
122 124 1
123 129 1
123 132 1
124 127 1
124 135 1
125 131 1
126 134 1
127 137 1
127 136 1
130 133 1
130 137 1
130 134 1
131 137 1
133 136 1
133 139 1
135 139 1
137 138 1
