150 1118 
37 41 1
37 114 1
37 78 1
37 126 1
37 138 1
37 62 1
38 46 1
38 112 1
38 67 1
38 92 1
38 147 1
38 71 1
38 124 1
38 135 1
38 75 1
39 90 1
39 116 1
39 93 1
39 68 1
39 144 1
39 46 1
39 115 1
39 48 1
39 52 1
39 71 1
39 150 1
39 87 1
40 100 1
40 60 1
40 66 1
40 116 1
40 79 1
40 72 1
40 83 1
40 142 1
40 73 1
40 87 1
40 91 1
41 114 1
41 137 1
41 71 1
41 81 1
41 104 1
41 70 1
41 100 1
41 147 1
41 92 1
41 93 1
41 128 1
41 65 1
41 78 1
42 109 1
42 89 1
42 124 1
42 58 1
42 120 1
42 86 1
42 76 1
42 56 1
42 83 1
42 98 1
42 62 1
43 73 1
43 57 1
43 150 1
43 99 1
43 128 1
43 137 1
43 94 1
43 102 1
43 108 1
43 132 1
43 56 1
43 109 1
44 121 1
44 65 1
44 83 1
44 141 1
44 61 1
44 148 1
44 143 1
44 115 1
44 131 1
44 50 1
44 124 1
44 146 1
44 51 1
44 134 1
45 58 1
45 84 1
45 109 1
45 63 1
45 71 1
45 94 1
45 72 1
45 83 1
45 60 1
45 149 1
45 46 1
46 141 1
46 78 1
46 86 1
46 104 1
46 69 1
46 122 1
46 55 1
46 93 1
46 109 1
47 57 1
47 107 1
47 138 1
47 139 1
47 56 1
47 58 1
47 136 1
47 131 1
47 59 1
47 150 1
47 68 1
47 135 1
48 129 1
48 69 1
48 63 1
48 75 1
48 141 1
48 104 1
48 139 1
48 78 1
48 131 1
48 146 1
49 127 1
49 128 1
49 86 1
49 145 1
49 134 1
49 66 1
49 69 1
49 124 1
49 144 1
50 125 1
50 119 1
50 78 1
50 149 1
50 130 1
50 140 1
50 131 1
50 139 1
51 108 1
51 79 1
51 117 1
51 115 1
51 55 1
51 92 1
51 71 1
51 57 1
51 63 1
51 130 1
51 84 1
51 60 1
51 114 1
51 73 1
51 69 1
51 124 1
51 116 1
51 140 1
52 56 1
52 114 1
52 72 1
52 71 1
52 54 1
52 93 1
52 70 1
52 149 1
52 87 1
52 83 1
52 130 1
53 117 1
53 114 1
53 130 1
53 144 1
53 101 1
53 129 1
53 115 1
53 142 1
53 134 1
54 107 1
54 131 1
55 141 1
55 113 1
55 140 1
55 107 1
55 115 1
55 66 1
55 148 1
55 94 1
55 101 1
55 64 1
56 105 1
56 93 1
56 141 1
56 106 1
56 82 1
56 73 1
56 94 1
56 101 1
57 124 1
57 140 1
57 94 1
57 142 1
57 133 1
57 74 1
57 126 1
58 105 1
58 125 1
58 108 1
58 112 1
58 129 1
58 68 1
58 119 1
58 96 1
58 90 1
58 132 1
58 139 1
58 69 1
59 100 1
59 112 1
59 90 1
59 98 1
59 87 1
59 70 1
60 65 1
60 102 1
60 88 1
60 134 1
60 98 1
60 146 1
60 115 1
60 140 1
60 79 1
60 86 1
61 121 1
61 99 1
61 71 1
61 79 1
61 69 1
61 119 1
61 68 1
61 131 1
61 125 1
62 98 1
62 79 1
62 84 1
62 108 1
62 69 1
62 78 1
62 97 1
62 90 1
63 139 1
63 83 1
63 78 1
63 74 1
63 108 1
63 102 1
63 99 1
64 65 1
64 108 1
64 114 1
64 67 1
64 146 1
64 79 1
64 129 1
64 71 1
64 74 1
64 148 1
64 141 1
64 131 1
64 105 1
65 89 1
65 69 1
65 79 1
65 124 1
65 72 1
65 70 1
65 78 1
65 127 1
66 104 1
66 68 1
66 72 1
66 108 1
66 106 1
67 147 1
67 123 1
67 98 1
67 149 1
67 89 1
67 105 1
67 79 1
67 137 1
67 133 1
67 112 1
67 70 1
68 103 1
68 73 1
68 102 1
68 83 1
68 124 1
68 140 1
68 79 1
68 119 1
68 148 1
68 77 1
68 91 1
68 84 1
68 118 1
69 143 1
69 111 1
69 141 1
69 89 1
69 123 1
69 95 1
69 75 1
69 70 1
70 128 1
70 99 1
70 118 1
70 112 1
70 81 1
70 122 1
70 87 1
70 134 1
70 139 1
71 123 1
71 142 1
71 124 1
71 95 1
71 130 1
71 112 1
71 102 1
71 113 1
71 116 1
72 97 1
72 110 1
72 114 1
72 73 1
72 108 1
72 74 1
72 130 1
72 104 1
73 108 1
73 150 1
73 130 1
73 139 1
73 105 1
73 97 1
73 90 1
73 143 1
73 126 1
73 132 1
74 84 1
74 97 1
74 127 1
74 110 1
74 115 1
74 131 1
74 108 1
74 106 1
74 126 1
74 83 1
74 118 1
75 77 1
75 93 1
75 79 1
75 127 1
75 115 1
75 87 1
75 95 1
75 144 1
75 110 1
76 102 1
76 127 1
76 135 1
76 91 1
76 92 1
76 121 1
76 85 1
76 147 1
76 129 1
76 136 1
77 89 1
77 121 1
77 92 1
77 131 1
78 116 1
78 88 1
78 145 1
78 149 1
78 119 1
79 91 1
79 110 1
79 111 1
79 109 1
79 84 1
80 150 1
80 100 1
80 93 1
80 85 1
81 85 1
81 116 1
81 135 1
81 91 1
81 145 1
81 118 1
81 100 1
81 93 1
82 117 1
82 116 1
82 133 1
82 135 1
83 122 1
83 111 1
83 99 1
83 120 1
83 147 1
84 140 1
84 87 1
84 134 1
84 146 1
84 89 1
84 96 1
84 85 1
84 142 1
84 98 1
85 89 1
85 106 1
85 122 1
85 105 1
85 148 1
86 102 1
86 93 1
86 142 1
86 136 1
86 146 1
86 89 1
86 101 1
87 108 1
87 124 1
87 98 1
87 131 1
87 150 1
87 110 1
88 134 1
88 132 1
88 139 1
88 89 1
88 142 1
88 113 1
88 116 1
89 141 1
89 111 1
89 144 1
90 92 1
90 143 1
90 123 1
90 119 1
90 115 1
91 116 1
91 147 1
91 125 1
92 113 1
92 147 1
92 144 1
92 132 1
93 96 1
93 140 1
93 128 1
93 105 1
93 146 1
93 126 1
93 113 1
93 136 1
93 116 1
93 111 1
94 128 1
94 136 1
94 107 1
94 117 1
94 116 1
94 147 1
94 129 1
95 146 1
95 124 1
95 102 1
95 150 1
96 133 1
96 131 1
96 136 1
96 143 1
96 107 1
96 122 1
96 144 1
96 129 1
96 135 1
97 132 1
97 130 1
97 111 1
97 105 1
97 115 1
98 138 1
98 146 1
98 110 1
98 133 1
98 126 1
98 107 1
99 147 1
99 141 1
99 140 1
99 136 1
99 101 1
99 118 1
100 114 1
100 125 1
100 129 1
100 132 1
100 150 1
100 131 1
100 143 1
100 147 1
101 140 1
101 104 1
101 126 1
101 118 1
101 113 1
101 112 1
102 147 1
102 113 1
102 118 1
102 126 1
102 141 1
103 148 1
103 110 1
103 129 1
103 113 1
103 135 1
103 132 1
104 142 1
105 119 1
105 126 1
105 108 1
105 138 1
105 123 1
105 107 1
105 141 1
105 121 1
105 145 1
106 139 1
106 110 1
106 143 1
106 136 1
106 119 1
106 124 1
107 144 1
107 145 1
107 150 1
107 148 1
107 116 1
107 119 1
107 147 1
108 135 1
108 124 1
108 138 1
109 115 1
109 133 1
109 136 1
109 142 1
109 130 1
109 125 1
109 123 1
109 147 1
110 111 1
110 148 1
110 113 1
110 131 1
111 112 1
111 124 1
111 144 1
112 140 1
112 118 1
113 150 1
113 149 1
114 119 1
114 149 1
114 147 1
115 139 1
115 135 1
115 144 1
116 126 1
116 139 1
116 125 1
116 141 1
117 127 1
117 130 1
117 145 1
117 132 1
118 124 1
119 143 1
119 134 1
119 150 1
119 140 1
121 131 1
123 140 1
123 141 1
124 141 1
124 140 1
125 147 1
125 143 1
125 133 1
125 126 1
125 129 1
125 144 1
126 129 1
127 146 1
129 147 1
130 131 1
130 148 1
130 146 1
130 145 1
131 132 1
132 146 1
132 142 1
132 138 1
133 135 1
133 139 1
133 136 1
133 143 1
134 142 1
135 145 1
135 136 1
136 141 1
138 147 1
139 150 1
139 141 1
140 144 1
141 142 1
141 146 1
142 147 1
145 150 1
146 148 1
