250 1235
246 247 -1
246 248 -1
246 249 -1
246 250 -1
247 248 1
247 249 1
247 250 1
248 249 -1
248 250 -1
249 250 1
