180 1611 
107 117 1
107 114 1
107 154 1
107 111 1
108 169 1
108 159 1
108 148 1
108 153 1
108 127 1
109 134 1
109 111 1
109 113 1
109 172 1
109 137 1
109 131 1
109 171 1
109 124 1
110 132 1
110 163 1
110 148 1
110 169 1
110 125 1
110 119 1
111 132 1
111 146 1
111 115 1
111 147 1
111 145 1
111 154 1
111 124 1
111 170 1
111 157 1
112 152 1
112 123 1
112 135 1
113 119 1
113 154 1
113 158 1
113 114 1
113 161 1
113 160 1
114 143 1
114 167 1
114 162 1
114 172 1
114 125 1
115 167 1
115 180 1
116 170 1
116 174 1
116 162 1
116 156 1
116 130 1
116 178 1
116 166 1
116 142 1
116 137 1
116 133 1
116 138 1
116 124 1
117 149 1
117 166 1
117 150 1
117 124 1
117 132 1
117 140 1
117 154 1
117 134 1
118 173 1
118 124 1
118 167 1
118 137 1
118 156 1
118 149 1
118 134 1
119 180 1
119 143 1
119 165 1
119 173 1
119 131 1
119 168 1
119 170 1
120 155 1
120 137 1
120 170 1
120 179 1
120 122 1
120 180 1
121 140 1
121 134 1
121 144 1
121 154 1
121 128 1
121 158 1
122 137 1
122 178 1
122 157 1
122 158 1
122 127 1
122 168 1
122 145 1
123 178 1
123 167 1
123 126 1
123 157 1
123 152 1
123 132 1
123 135 1
123 143 1
123 144 1
123 159 1
123 175 1
124 134 1
124 170 1
124 147 1
124 129 1
124 159 1
124 144 1
125 146 1
125 143 1
125 169 1
125 131 1
125 180 1
126 162 1
126 176 1
126 148 1
126 178 1
126 147 1
127 169 1
127 156 1
127 128 1
127 162 1
127 133 1
127 142 1
128 168 1
128 151 1
128 156 1
129 179 1
129 169 1
129 143 1
129 139 1
130 149 1
130 142 1
130 151 1
130 175 1
131 156 1
131 132 1
131 175 1
132 136 1
132 172 1
133 147 1
133 141 1
133 160 1
133 152 1
133 175 1
133 165 1
134 141 1
134 152 1
134 170 1
134 172 1
135 170 1
135 138 1
135 137 1
135 180 1
136 171 1
136 150 1
136 156 1
136 166 1
137 175 1
137 146 1
137 179 1
137 158 1
138 179 1
138 159 1
138 177 1
138 169 1
139 150 1
139 151 1
139 169 1
139 140 1
139 154 1
139 160 1
140 164 1
140 180 1
140 144 1
140 145 1
141 143 1
141 178 1
141 159 1
141 160 1
141 169 1
142 147 1
142 161 1
143 166 1
143 174 1
143 152 1
144 151 1
144 163 1
144 176 1
145 174 1
145 166 1
146 168 1
146 166 1
146 167 1
146 176 1
147 175 1
147 168 1
148 174 1
148 160 1
148 151 1
149 173 1
149 172 1
150 171 1
150 156 1
150 157 1
150 162 1
150 173 1
151 180 1
151 159 1
151 158 1
151 169 1
151 165 1
152 161 1
153 163 1
153 155 1
153 154 1
153 180 1
154 167 1
154 176 1
154 164 1
157 176 1
157 167 1
157 168 1
158 174 1
159 179 1
160 180 1
161 177 1
162 178 1
163 179 1
163 180 1
165 168 1
165 170 1
166 174 1
166 168 1
167 171 1
167 172 1
167 175 1
168 179 1
169 174 1
169 179 1
170 173 1
171 174 1
171 173 1
172 173 1
177 180 1
