324 612 
234 252 1
235 253 1
235 236 1
236 254 1
236 237 1
237 255 1
237 238 1
238 256 1
238 239 1
239 257 1
239 240 1
240 258 1
240 241 1
241 259 1
241 242 1
242 260 1
242 243 1
243 261 1
243 244 1
244 262 1
244 245 1
245 263 1
245 246 1
246 264 1
246 247 1
247 265 1
247 248 1
248 266 1
248 249 1
249 267 1
249 250 1
250 268 1
250 251 1
251 269 1
251 252 1
252 270 1
253 271 1
253 254 1
254 272 1
254 255 1
255 273 1
255 256 1
256 274 1
256 257 1
257 275 1
257 258 1
258 276 1
258 259 1
259 277 1
259 260 1
260 278 1
260 261 1
261 279 1
261 262 1
262 280 1
262 263 1
263 281 1
263 264 1
264 282 1
264 265 1
265 283 1
265 266 1
266 284 1
266 267 1
267 285 1
267 268 1
268 286 1
268 269 1
269 287 1
269 270 1
270 288 1
271 289 1
271 272 1
272 290 1
272 273 1
273 291 1
273 274 1
274 292 1
274 275 1
275 293 1
275 276 1
276 294 1
276 277 1
277 295 1
277 278 1
278 296 1
278 279 1
279 297 1
279 280 1
280 298 1
280 281 1
281 299 1
281 282 1
282 300 1
282 283 1
283 301 1
283 284 1
284 302 1
284 285 1
285 303 1
285 286 1
286 304 1
286 287 1
287 305 1
287 288 1
288 306 1
289 307 1
289 290 1
290 308 1
290 291 1
291 309 1
291 292 1
292 310 1
292 293 1
293 311 1
293 294 1
294 312 1
294 295 1
295 313 1
295 296 1
296 314 1
296 297 1
297 315 1
297 298 1
298 316 1
298 299 1
299 317 1
299 300 1
300 318 1
300 301 1
301 319 1
301 302 1
302 320 1
302 303 1
303 321 1
303 304 1
304 322 1
304 305 1
305 323 1
305 306 1
306 324 1
307 308 1
308 309 1
309 310 1
310 311 1
311 312 1
312 313 1
313 314 1
314 315 1
315 316 1
316 317 1
317 318 1
318 319 1
319 320 1
320 321 1
321 322 1
322 323 1
323 324 1
