256 512 
225 226 -45534
226 227 153220
227 228 -36266
228 229 30996
229 230 -11153
230 231 -187692
231 232 55765
232 233 165547
233 234 84026
234 235 71786
235 236 -18975
236 237 -78576
237 238 37869
238 239 -377
239 240 105116
240 225 111077
241 242 -82458
242 243 -74351
243 244 141527
244 245 56888
245 246 208201
246 247 -153122
247 248 -8502
248 249 172987
249 250 24560
250 251 -31201
251 252 -65051
252 253 -30904
253 254 -18488
254 255 -161932
255 256 56349
256 241 -145638
1 17 -50946
2 18 34762
3 19 -19968
4 20 157958
5 21 -119854
6 22 -50848
7 23 91570
8 24 38120
9 25 125889
10 26 74225
11 27 -218021
12 28 108695
13 29 136793
14 30 214042
15 31 82767
16 32 -167284
17 33 99682
18 34 -108716
19 35 99957
20 36 26372
21 37 23675
22 38 12329
23 39 2422
24 40 97183
25 41 -82473
26 42 -3650
27 43 57762
28 44 -90180
29 45 95751
30 46 86772
31 47 -89082
32 48 -63496
33 49 205038
34 50 -156656
35 51 -5774
36 52 91789
37 53 -134602
38 54 -80848
39 55 870
40 56 149000
41 57 -57474
42 58 105803
43 59 -82243
44 60 208662
45 61 19447
46 62 -46851
47 63 -166014
48 64 -120193
49 65 -73411
50 66 -78798
51 67 176871
52 68 -123163
53 69 -57934
54 70 -78688
55 71 27242
56 72 2912
57 73 -81168
58 74 177465
59 75 -6235
60 76 14464
61 77 -23146
62 78 151177
63 79 26590
64 80 181114
65 81 206145
66 82 -30278
67 83 -198978
68 84 71239
69 85 -35702
70 86 40734
71 87 97330
72 88 -74256
73 89 -22457
74 90 -6813
75 91 44666
76 92 107081
77 93 113966
78 94 -83842
79 95 -75532
80 96 77230
81 97 -5526
82 98 67836
83 99 -146398
84 100 75234
85 101 -89850
86 102 -59883
87 103 -59089
88 104 -27218
89 105 58581
90 106 136157
91 107 107901
92 108 -98520
93 109 88255
94 110 -138199
95 111 103046
96 112 -60268
97 113 49182
98 114 96999
99 115 82022
100 116 -151825
101 117 186653
102 118 -70411
103 119 96427
104 120 103747
105 121 62431
106 122 14964
107 123 -39010
108 124 -25888
109 125 86797
110 126 -76475
111 127 56812
112 128 -162330
113 129 582
114 130 112388
115 131 109211
116 132 94823
117 133 24737
118 134 67266
119 135 -18426
120 136 -65888
121 137 1916
122 138 -211440
123 139 102028
124 140 68849
125 141 -197858
126 142 169206
127 143 -172169
128 144 -100943
129 145 -244516
130 146 42922
131 147 123625
132 148 -187626
133 149 32948
134 150 38159
135 151 95005
136 152 -73075
137 153 -67491
138 154 -137779
139 155 38293
140 156 -191873
141 157 -4211
142 158 44646
143 159 -30895
144 160 167455
145 161 99791
146 162 -26476
147 163 -145259
148 164 -4688
149 165 40330
150 166 75597
151 167 -250547
152 168 -143327
153 169 33770
154 170 -34509
155 171 94135
156 172 -171964
157 173 -93502
158 174 -75664
159 175 87587
160 176 89771
161 177 246414
162 178 -169755
163 179 105847
164 180 -63944
165 181 51112
166 182 56199
167 183 34496
168 184 -3375
169 185 -99431
170 186 17010
171 187 -248729
172 188 -167106
173 189 133362
174 190 -20585
175 191 39171
176 192 166055
177 193 63011
178 194 -10995
179 195 99462
180 196 -12566
181 197 -107982
182 198 127065
183 199 124590
184 200 129665
185 201 -15443
186 202 81577
187 203 -212956
188 204 -15510
189 205 158376
190 206 -44913
191 207 34545
192 208 -31029
193 209 134404
194 210 -72334
195 211 111164
196 212 79234
197 213 29014
198 214 -23881
199 215 99090
200 216 -40116
201 217 -165787
202 218 70554
203 219 -63875
204 220 -165594
205 221 -41764
206 222 -46120
207 223 73556
208 224 83717
209 225 -139103
210 226 119492
211 227 18228
212 228 34793
213 229 -18382
214 230 11717
215 231 -108564
216 232 -25883
217 233 -29372
218 234 -46613
219 235 187120
220 236 -266205
221 237 -30496
222 238 -69349
223 239 -9476
224 240 -125220
225 241 -190447
226 242 -113751
227 243 15308
228 244 -132693
229 245 -16823
230 246 118346
231 247 18303
232 248 41429
233 249 -107289
234 250 -38806
235 251 -99483
236 252 77338
237 253 2383
238 254 151144
239 255 4085
240 256 125380
241 1 34620
242 2 -49776
243 3 -49152
244 4 129777
245 5 -118968
246 6 -104214
247 7 55963
248 8 193972
249 9 9987
250 10 -27447
251 11 2851
252 12 -98963
253 13 -93833
254 14 -152971
255 15 -176537
256 16 64660
