110 600 
37 53 1
37 66 1
37 40 1
37 67 1
37 50 1
37 62 1
37 102 1
38 57 1
38 98 1
38 53 1
38 91 1
38 54 1
38 79 1
39 81 1
39 98 1
39 89 1
39 90 1
39 104 1
39 101 1
39 60 1
39 88 1
39 105 1
39 76 1
40 57 1
41 47 1
41 63 1
41 106 1
41 71 1
42 60 1
42 95 1
42 107 1
42 63 1
43 77 1
43 105 1
43 100 1
43 59 1
43 101 1
43 99 1
43 89 1
43 70 1
43 87 1
44 49 1
44 91 1
44 109 1
44 106 1
44 79 1
44 103 1
44 94 1
45 75 1
45 55 1
45 63 1
45 79 1
45 104 1
45 57 1
45 76 1
45 60 1
45 97 1
45 92 1
46 83 1
46 100 1
47 94 1
47 95 1
47 62 1
47 100 1
47 106 1
47 104 1
47 54 1
47 78 1
47 71 1
47 103 1
47 79 1
47 50 1
48 69 1
48 108 1
48 93 1
48 85 1
48 107 1
48 104 1
48 98 1
48 55 1
48 88 1
48 76 1
48 58 1
48 89 1
49 86 1
49 74 1
49 81 1
49 94 1
50 81 1
50 77 1
50 98 1
50 72 1
50 89 1
51 73 1
51 52 1
51 86 1
51 106 1
51 88 1
51 108 1
51 74 1
51 101 1
52 107 1
52 72 1
52 73 1
52 110 1
52 65 1
52 102 1
53 63 1
53 64 1
53 98 1
54 64 1
54 108 1
54 100 1
54 62 1
55 105 1
55 109 1
55 106 1
55 81 1
55 70 1
55 77 1
56 94 1
56 66 1
56 79 1
56 88 1
56 57 1
57 79 1
57 70 1
57 61 1
57 108 1
57 86 1
58 92 1
58 65 1
58 62 1
58 94 1
58 69 1
59 107 1
59 83 1
59 74 1
60 100 1
60 80 1
61 100 1
61 81 1
61 71 1
62 96 1
62 81 1
62 88 1
62 89 1
62 68 1
63 101 1
63 98 1
63 92 1
63 96 1
63 79 1
63 73 1
64 101 1
64 99 1
64 89 1
64 79 1
65 67 1
65 110 1
65 68 1
65 93 1
65 71 1
65 70 1
66 84 1
66 81 1
66 67 1
66 68 1
66 104 1
66 106 1
67 68 1
67 108 1
67 69 1
68 74 1
68 84 1
68 81 1
68 78 1
68 76 1
69 103 1
69 89 1
70 107 1
70 95 1
71 77 1
71 74 1
72 94 1
72 100 1
72 78 1
73 84 1
74 78 1
74 94 1
74 100 1
74 90 1
75 85 1
75 97 1
75 88 1
75 99 1
75 106 1
76 82 1
76 100 1
76 103 1
76 107 1
76 89 1
76 95 1
76 87 1
77 98 1
77 81 1
77 106 1
78 95 1
78 81 1
78 94 1
78 79 1
79 80 1
79 95 1
79 92 1
79 105 1
81 89 1
81 104 1
81 92 1
81 90 1
81 95 1
82 105 1
82 107 1
83 88 1
83 87 1
83 100 1
83 92 1
84 92 1
84 95 1
84 96 1
84 106 1
85 104 1
86 104 1
86 109 1
86 101 1
87 109 1
88 102 1
88 95 1
89 98 1
89 91 1
89 90 1
90 97 1
90 101 1
90 104 1
91 105 1
91 95 1
91 109 1
92 106 1
93 100 1
94 99 1
94 108 1
97 98 1
97 100 1
98 107 1
98 104 1
99 108 1
102 106 1
107 109 1
