225 450 
167 168 57761
168 169 96011
169 170 132433
170 171 -266205
171 172 87587
172 173 214042
173 174 -59883
174 175 3583
175 176 97685
176 177 -46612
177 178 -102635
178 179 149000
179 180 112387
180 166 34496
181 182 -129518
182 183 -43830
183 184 5538
184 185 51783
185 186 50294
186 187 105803
187 188 34620
188 189 15308
189 190 16672
190 191 84195
191 192 32036
192 193 195645
193 194 -172169
194 195 37627
195 181 103046
196 197 -138199
197 198 -89850
198 199 47613
199 200 -76798
200 201 -60431
201 202 12915
202 203 42770
203 204 -147289
204 205 -78688
205 206 44666
206 207 18682
207 208 -25888
208 209 56888
209 210 86796
210 196 -57276
211 212 192868
212 213 94823
213 214 -166014
214 215 -137219
215 216 38120
216 217 134403
217 218 82022
218 219 -64256
219 220 -24147
220 221 -130297
221 222 -200738
222 223 -29895
223 224 -112338
224 225 -119854
225 211 139421
1 16 -83577
2 17 141527
3 18 -118660
4 19 111077
5 20 75597
6 21 151177
7 22 -53649
8 23 10909
9 24 -5526
10 25 -106105
11 26 -78576
12 27 -100943
13 28 -45233
14 29 206145
15 30 -68133
16 31 -73888
17 32 130006
18 33 -113751
19 34 34762
20 35 -51902
21 36 51112
22 37 -137863
23 38 12329
24 39 -50848
25 40 104257
26 41 111164
27 42 -45534
28 43 172987
29 44 2829
30 45 -82458
31 46 -57474
32 47 -185260
33 48 -206956
34 49 -99431
35 50 -67491
36 51 -41764
37 52 -101472
38 53 -40983
39 54 14464
40 55 -5619
41 56 -35702
42 57 48642
43 58 77230
44 59 34081
45 60 39052
46 61 -72334
47 62 -25883
48 63 105847
49 64 92619
50 65 -99699
51 66 -38805
52 67 -153777
53 68 124589
54 69 -132898
55 70 -91314
56 71 -70410
57 72 -92521
58 73 -75664
59 74 99957
60 75 105116
61 76 -71374
62 77 -3375
63 78 -159725
64 79 29014
65 80 95099
66 81 -248729
67 82 106539
68 83 53901
69 84 56811
70 85 -93502
71 86 40733
72 87 126583
73 88 -36266
74 89 -55597
75 90 -125219
76 91 261849
77 92 143589
78 93 102285
79 94 53481
80 95 119492
81 96 -74351
82 97 -111400
83 98 -6464
84 99 159125
85 100 -46119
86 101 79234
87 102 32948
88 103 12882
89 104 -89845
90 105 246414
91 106 -165594
92 107 22018
93 108 95005
94 109 -107982
95 110 -9584
96 111 40502
97 112 -19205
98 113 38293
99 114 -191873
100 115 -190447
101 116 27242
102 117 26590
103 118 71239
104 119 -18975
105 120 -156656
106 121 2912
107 122 77338
108 123 107081
109 124 18228
110 125 24560
111 126 177465
112 127 870
113 128 -29372
114 129 4839
115 130 63164
116 131 -4688
117 132 136157
118 133 -19968
119 134 -9476
120 135 157958
121 136 -118968
122 137 -167284
123 138 110184
124 139 -96092
125 140 74010
126 141 -257664
127 142 3220
128 143 28509
129 144 106810
130 145 -82473
131 146 5849
132 147 -83842
133 148 87885
134 149 -49152
135 150 115589
136 151 -36239
137 152 -63944
138 153 -27447
139 154 -47118
140 155 -98520
141 156 109712
142 157 61277
143 158 55765
144 159 187120
145 160 -218022
146 161 208201
147 162 -124329
148 163 49509
149 164 56199
150 165 -152970
151 166 129665
152 167 -30905
153 168 -50946
154 169 -31270
155 170 66694
156 171 -6813
157 172 -63875
158 173 23675
159 174 -31029
160 175 176871
161 176 173315
162 177 -30496
163 178 34545
164 179 96999
165 180 88255
166 181 31858
167 182 -73075
168 183 102028
169 184 -26476
170 185 -22457
171 186 97183
172 187 -132693
173 188 128626
174 189 -5774
175 190 132027
176 191 -187693
177 192 -8240
178 193 41429
179 194 -209841
180 195 -18488
181 196 -58493
182 197 -3586
183 198 -143327
184 199 -81168
185 200 -82522
186 201 -66835
187 202 -161932
188 203 -120193
189 204 -54568
190 205 118346
191 206 -165787
192 207 -82243
193 208 15453
194 209 -74256
195 210 75908
196 211 -92736
197 212 205038
198 213 82642
199 214 -6235
200 215 -31201
201 216 52502
202 217 -78798
203 218 -108564
204 219 -30651
205 220 -34509
206 221 55713
207 222 -146398
208 223 154648
209 224 9441
210 225 96427
211 1 -71765
212 2 67449
213 3 -38462
214 4 97330
215 5 129777
216 6 -140355
217 7 -8716
218 8 -108716
219 9 -193345
220 10 55963
221 11 37870
222 12 58582
223 13 40735
224 14 9489
225 15 84027
