363,,
0.2736,-0.1468,0.3857
0.452,-0.6022,0.2728
-0.5334,-0.3618,-0.1626
-0.4062,-0.1804,-0.0055
0.4125,-0.3889,0.4116
0.5501,-0.4674,0.2339
-0.4903,-0.5441,0.2897
0.3746,-0.6202,0.3366
0.3175,-0.6215,0.0888
0.4339,-0.5309,0.1131
0.4978,-0.5332,0.1855
0.0952,-0.7105,0.0823
0.1973,-0.6542,0.0321
0.4924,-0.4884,0.354
-0.4052,-0.6973,0.3176
-0.7716,-0.1072,0.0951
-0.5484,-0.2461,-0.0867
-0.1458,0.0943,0.0457
-0.2613,-0.2639,0.4053
0.1208,-0.4093,-0.1163
-0.2186,-0.6304,0.3319
-0.6051,0.096,0.0004
-0.5708,0.0298,0.4472
-0.744,-0.1991,0.3432
-0.1696,-0.4375,-0.2633
-0.0023,0.2457,-0.1096
-0.0612,0.3379,-0.0653
-0.1646,-0.2358,-0.031
-0.0393,-0.6114,-0.1923
0.1232,-0.7123,0.2451
-0.4122,-0.562,-0.141
-0.2588,-0.4756,0.4014
-0.0567,0.2791,-0.0825
0.3693,-0.6451,0.272
-0.7248,-0.4263,0.1569
-0.3657,-0.5512,0.3443
-0.5215,-0.023,0.3913
0.5198,-0.4465,0.2998
-0.2883,-0.6961,-0.2906
-0.1101,-0.7188,0.1762
-0.381,-0.4487,0.409
-0.4478,-0.704,0.2328
0.1932,-0.5658,-0.0619
-0.4904,0.2714,-0.2815
-0.4938,-0.4337,0.3999
-0.4049,-0.3715,0.4251
0.0485,-0.4986,-0.166
0.1548,-0.6372,-0.0565
0.1072,-0.093,0.2672
0.0217,-0.2725,0.4708
-0.2632,0.0771,0.1165
0.5494,-0.4854,0.2491
0.2055,-0.4848,-0.0633
0.346,-0.6474,0.1592
-0.5139,0.0786,0.3745
0.2087,-0.2641,0.005
-0.4431,0.0358,0.2265
-0.2336,-0.5767,-0.2489
-0.2141,0.1609,0.0203
-0.3505,-0.7281,0.1557
0.2422,-0.1576,0.1045
-0.571,-0.0462,0.4527
-0.3688,0.0553,0.044
-0.5032,0.0612,0.014
-0.4898,-0.7077,0.2023
-0.5159,-0.5088,-0.1748
0.5182,-0.5341,0.2933
0.2262,-0.6898,0.1347
-0.147,-0.6167,0.3752
0.0517,-0.3664,-0.1467
0.1074,-0.0955,0.2166
-0.0022,-0.1202,0.1641
-0.039,-0.3671,-0.1817
-0.0033,-0.1693,0.0492
-0.0963,-0.3505,0.5018
-0.05,-0.5134,-0.2154
-0.3519,-0.4657,0.3966
-0.2551,-0.5194,-0.2616
-0.4176,-0.6508,0.12
0.0558,-0.4237,-0.1586
-0.3475,0.1592,0.1257
-0.5164,-0.2867,-0.1251
0.3283,-0.1676,0.1541
-0.567,-0.5876,0.0285
0.048,-0.1035,0.2099
-0.4569,0.297,-0.3574
-0.2661,-0.6914,-0.2377
-0.6182,-0.5403,0.142
-0.559,0.0169,-0.0915
0.1598,-0.1055,0.1817
-0.2804,-0.1649,0.1474
-0.1264,-0.1458,0.2904
-0.3863,-0.1385,0.1315
-0.3903,0.24,-0.4267
-0.2156,-0.7219,0.2694
-0.6171,-0.0237,-0.006
-0.7174,-0.1202,0.0103
-0.2583,-0.7093,-0.1058
0.111,-0.2504,-0.0191
-0.2793,-0.243,-0.0476
0.2214,-0.4002,-0.0483
-0.0176,-0.2633,-0.0535
-0.4176,-0.3709,-0.1622
-0.2435,-0.3955,-0.2285
0.4092,-0.2986,0.4072
0.0516,-0.6896,0.4094
-0.4882,-0.6288,-0.0005
0.067,-0.4168,0.5499
-0.4707,-0.7138,-0.0281
-0.3725,-0.3458,0.421
-0.5261,-0.3144,0.4105
-0.5441,0.1947,-0.1342
0.0291,-0.1537,0.4044
0.2989,-0.3172,0.4872
-0.378,-0.7077,-0.1509
0.0527,-0.1,0.2633
0.3491,-0.1589,0.2348
-0.5114,-0.4791,0.3629
-0.0431,-0.2221,-0.0152
-0.6504,-0.2489,-0.0522
0.3507,-0.2889,0.4532
-0.1744,-0.656,0.3839
-0.0898,-0.7121,0.2823
-0.7565,-0.3265,0.0479
-0.1539,-0.5841,0.3864
-0.652,-0.3448,-0.1182
-0.5729,-0.4066,0.3895
-0.4001,-0.2586,0.3928
-0.288,-0.2889,-0.0974
-0.4215,-0.6527,0.2437
-0.3909,-0.6311,-0.1287
-0.3342,-0.6586,-0.1795
0.1943,-0.2639,0.4772
-0.4532,0.1264,-0.3552
-0.464,-0.0373,0.0753
-0.1406,-0.1944,0.0356
-0.2978,-0.5432,-0.1917
-0.6414,-0.1392,-0.0229
-0.1344,-0.1492,0.1635
-0.466,-0.7031,-0.1401
-0.1478,-0.704,-0.0721
-0.2386,-0.7278,0.0244
-0.652,-0.4411,-0.1328
0.2827,-0.4793,0.0029
-0.3988,-0.5258,-0.1558
0.3871,-0.2271,0.3845
0.3375,-0.5573,0.0779
-0.4305,-0.1626,0.3545
-0.5628,-0.5889,0.083
-0.042,-0.4306,-0.2114
0.4147,-0.4522,0.1625
0.312,-0.2124,0.4212
-0.4571,-0.1043,0.0563
-0.2755,-0.171,0.2778
0.0115,-0.1124,0.3084
-0.1824,-0.7014,0.3844
-0.7217,-0.1709,0.4388
-0.5199,-0.5819,0.1814
-0.5519,-0.5819,-0.0515
0.0494,-0.3314,0.5197
0.1081,-0.4969,-0.1315
0.227,-0.6299,0.4149
-0.1586,-0.3776,-0.2185
0.3142,-0.404,0.4901
-0.3234,-0.7036,0.3245
-0.7319,0.0004,0.1131
0.0725,-0.5792,-0.1421
-0.4738,-0.6196,0.1387
-0.6419,-0.3321,0.36
-0.504,-0.3615,0.4181
0.2662,-0.2134,0.0636
-0.3192,-0.4614,-0.1905
-0.1731,0.1864,-0.0463
0.5463,-0.4866,0.2319
-0.432,-0.0565,0.1387
-0.1854,-0.6239,-0.2317
-0.4322,-0.6449,0.067
-0.4164,-0.4648,-0.1711
-0.7165,-0.3308,0.2815
-0.1593,-0.6884,-0.1948
0.195,-0.5071,0.5145
-0.5252,-0.1643,-0.0184
-0.7433,0.026,0.3743
-0.3897,0.273,-0.4245
-0.5082,-0.131,0.413
-0.6912,-0.029,0.0356
0.1701,-0.1007,0.3106
-0.0313,-0.6952,-0.0451
-0.7211,-0.3377,-0.0494
0.3503,-0.4758,0.0782
0.3736,-0.3824,0.0871
-0.1078,0.2798,-0.0154
-0.329,-0.5718,-0.1276
-0.7287,-0.0854,0.4652
0.0582,-0.4825,0.5445
-0.2759,0.2324,0.0455
-0.6284,-0.4375,0.319
0.2948,-0.1296,0.308
-0.5245,-0.7048,-0.1285
0.2806,-0.1331,0.1993
-0.4395,0.138,0.1168
-0.6014,-0.3793,-0.154
0.4361,-0.6011,0.1853
-0.6199,0.0044,0.4834
-0.2565,0.1533,0.1034
-0.274,-0.2023,0.3541
-0.4555,-0.0749,0.3452
0.4959,-0.4469,0.1958
-0.0827,-0.5352,0.4791
-0.4029,-0.7404,0.0832
-0.1713,-0.5203,-0.2684
0.0163,-0.7127,0.2018
0.4831,-0.5353,0.3527
-0.1311,-0.7159,0.0535
0.0409,-0.2249,0.4577
0.4487,-0.4217,0.2444
0.2932,-0.2823,0.0338
0.3496,-0.2244,0.1127
-0.4548,-0.7122,0.0978
0.5547,-0.4648,0.2576
-0.1662,-0.3513,-0.1415
0.4417,-0.4904,0.1268
0.4,-0.5598,0.3694
0.2381,-0.6531,0.4119
-0.5365,-0.702,-0.0423
-0.675,-0.4746,0.2005
-0.5389,0.0149,-0.0772
-0.7043,0.0982,0.3596
-0.5746,0.081,-0.141
-0.3129,-0.7199,0.2635
0.1654,-0.142,0.3995
0.3469,-0.4918,0.4403
-0.7607,-0.3224,0.1847
-0.0817,-0.2894,0.4619
-0.2087,-0.448,0.4572
0.3834,-0.201,0.2059
-0.3301,0.1651,0.0264
-0.4459,0.1822,-0.2536
-0.6115,0.1048,0.3894
-0.5675,-0.1873,0.4544
-0.6232,-0.1032,0.5094
0.0633,-0.6047,0.4796
0.1687,-0.2215,0.4481
-0.5111,-0.7129,0.0321
-0.1721,-0.5255,0.422
0.1721,-0.6719,0.4127
-0.1885,0.2589,0.0207
-0.706,-0.4191,-0.0685
-0.2641,-0.4488,-0.2593
-0.6007,0.1144,0.1276
-0.7812,-0.0868,0.3562
0.3673,-0.3942,0.4588
-0.7518,-0.2275,0.071
-0.1484,-0.2797,-0.0771
0.1588,-0.2055,0.0187
-0.2776,-0.3259,0.4341
-0.0616,-0.5801,-0.212
-0.69,-0.4901,0.0233
0.4044,-0.5882,0.1184
-0.0105,-0.7119,0.0847
0.158,-0.7043,0.3341
-0.519,-0.553,-0.1261
0.2943,-0.4966,0.4719
-0.0142,-0.4402,0.547
0.3082,-0.3339,0.0183
-0.01,0.2004,-0.0791
-0.6269,-0.5434,-0.0016
0.0685,-0.6614,-0.1097
-0.3497,-0.6951,-0.236
-0.7049,0.006,0.469
-0.5587,-0.1262,0.4727
-0.0683,0.1844,-0.057
-0.6518,-0.2476,0.3693
-0.4369,-0.0614,0.2586
-0.607,0.131,0.2614
-0.4149,-0.2879,-0.116
-0.4778,0.1594,-0.1325
0.4438,-0.4581,0.3312
-0.0239,-0.3335,-0.1083
-0.7152,-0.2497,-0.0093
-0.599,-0.4351,-0.1736
0.2518,-0.5865,0.0227
0.3087,-0.5905,0.4045
-0.6993,0.0909,0.1351
0.2684,-0.66,0.3635
0.3654,-0.2958,0.0904
0.0456,-0.4515,0.5494
-0.5169,0.213,-0.2489
-0.1513,0.2522,-0.0507
0.4041,-0.4825,0.3939
0.2766,-0.5685,0.4524

